timestamps,TP9,AF7,AF8,TP10,Right AUX
1718680473.024,257.812,305.176,-0.977,161.133,0.000
1718680473.028,312.012,-479.980,-458.984,-878.418,0.000
1718680473.032,-114.746,-621.582,-479.492,-745.117,0.000
1718680473.036,-499.512,-261.719,-249.023,398.926,0.000
1718680473.040,-321.289,-51.758,-94.238,955.078,0.000
1718680473.044,219.727,-379.883,-289.551,347.656,0.000
1718680473.047,367.188,-687.012,-512.695,-799.805,0.000
1718680473.051,-25.879,-303.711,-341.797,-848.145,0.000
1718680473.055,-485.352,37.598,-148.926,258.301,0.000
1718680473.059,-369.629,-352.051,-296.387,966.309,0.000
1718680473.063,154.297,-58.105,-96.680,458.984,0.000
1718680473.067,366.211,51.270,-222.168,-730.957,0.000
1718680473.071,66.895,-481.934,-514.160,-909.668,0.000
1718680473.075,-420.898,-309.082,-248.535,94.727,0.000
1718680473.079,-403.809,345.703,74.219,918.457,0.000
1718680473.083,100.586,565.918,120.605,595.215,0.000
1718680473.086,391.602,-43.457,-272.949,-609.375,0.000
1718680473.090,139.160,-700.195,-499.512,-971.680,0.000
1718680473.094,-418.945,-484.863,-273.926,-62.988,0.000
1718680473.098,-448.242,204.102,53.223,872.070,0.000
1718680473.102,36.621,129.395,-36.621,695.312,0.000
1718680473.106,357.422,-639.160,-364.258,-482.910,0.000
1718680473.110,167.480,-331.055,-357.422,-1000.000,0.000
1718680473.114,-369.141,105.957,-180.176,-248.047,0.000
1718680473.118,279.785,160.645,2.441,813.965,0.000
1718680473.122,266.602,485.840,125.488,753.418,0.000
1718680473.126,-198.242,270.996,-122.559,-359.375,0.000
1718680473.129,-524.414,-480.957,-446.777,-1000.000,0.000
1718680473.133,-272.461,-480.469,-412.109,-318.848,0.000
1718680473.137,253.906,-39.551,-106.934,770.996,0.000
1718680473.141,310.059,321.289,107.910,814.941,0.000
1718680473.145,-137.207,302.734,-63.965,-199.707,0.000
1718680473.149,-495.117,-713.379,-573.730,-955.078,0.000
1718680473.153,-337.402,-666.504,-434.082,-518.555,0.000
1718680473.157,174.316,446.777,82.031,617.188,0.000
1718680473.161,342.773,599.121,134.766,897.949,0.000
1718680473.165,0.000,185.547,-21.484,-20.996,0.000
1718680473.169,0.000,-88.379,-305.664,-954.102,0.000
1718680473.172,0.000,-7.324,-305.176,-654.297,0.000
1718680473.176,0.000,230.469,-2.441,538.086,0.000
1718680473.180,0.000,362.793,135.742,941.406,0.000
1718680473.184,0.000,60.059,-87.891,149.414,0.000
1718680473.188,0.000,-343.262,-345.703,-894.531,0.000
1718680473.192,0.000,-518.555,-445.801,-741.699,0.000
1718680473.196,0.000,-630.859,-314.941,406.250,0.000
1718680473.200,0.000,280.273,118.164,919.922,0.000
1718680473.204,0.000,496.094,54.199,290.527,0.000
1718680473.208,0.000,-439.941,-431.152,-812.988,0.000
1718680473.212,-444.336,-700.195,-478.027,-830.078,0.000
1718680473.215,16.602,51.758,-108.887,256.348,0.000
1718680473.219,350.098,336.914,53.223,936.035,0.000
1718680473.223,192.871,-142.090,-205.078,457.520,0.000
1718680473.227,-354.492,-347.656,-425.293,-732.422,0.000
1718680473.231,-475.586,-474.121,-416.016,-913.574,0.000
1718680473.235,-25.879,-351.074,-303.711,115.234,0.000
1718680473.239,355.469,-417.969,-357.910,930.176,0.000
1718680473.243,189.941,-245.605,-177.246,554.688,0.000
1718680473.247,-340.332,-14.648,-246.094,-655.762,0.000
1718680473.251,-499.023,-349.609,-466.309,-1000.000,0.000
1718680473.254,-125.000,-348.633,-298.828,-82.520,0.000
1718680473.258,287.598,215.820,19.531,857.910,0.000
1718680473.262,238.770,472.168,87.402,638.672,0.000
1718680473.266,-245.117,-148.438,-356.934,-529.297,0.000
1718680473.270,-518.066,-772.461,-535.156,-1000.000,0.000
1718680473.274,-212.891,-399.902,-335.449,-249.023,0.000
1718680473.278,274.414,-34.180,-206.543,814.941,0.000
1718680473.282,284.668,-291.992,-309.570,741.699,0.000
1718680473.286,-206.543,-836.426,-575.684,-375.977,0.000
1718680473.290,-545.898,-654.297,-501.465,-1000.000,0.000
1718680473.293,-275.391,-291.992,-368.164,-420.410,0.000
1718680473.297,245.605,-181.641,-324.707,731.934,0.000
1718680473.301,302.246,30.762,-162.598,787.109,0.000
1718680473.305,-159.668,-48.828,-218.750,-252.441,0.000
1718680473.309,-530.762,-436.035,-467.773,-1000.000,0.000
1718680473.313,-325.195,-797.852,-565.430,-524.902,0.000
1718680473.317,184.570,-499.023,-353.516,649.414,0.000
1718680473.321,304.688,122.559,-76.172,851.074,0.000
1718680473.325,-75.195,-260.254,-343.750,-74.219,0.000
1718680473.329,-486.328,-961.426,-737.793,-959.473,0.000
1718680473.333,-396.484,-836.426,-540.039,-681.152,0.000
1718680473.336,105.957,-61.035,-155.762,483.398,0.000
1718680473.340,330.078,150.879,-105.469,891.113,0.000
1718680473.344,2.441,-283.691,-335.938,83.984,0.000
1718680473.348,-498.047,-523.926,-489.746,-915.039,0.000
1718680473.352,-435.059,-476.074,-448.242,-765.625,0.000
1718680473.356,92.285,-267.090,-346.191,393.555,0.000
1718680473.360,345.703,-90.820,-241.699,930.176,0.000
1718680473.364,85.449,-15.625,-244.141,259.277,0.000
1718680473.368,-438.965,-391.602,-474.121,-838.379,0.000
1718680473.372,-462.402,-905.762,-626.465,-832.031,0.000
1718680473.376,14.160,-731.934,-422.363,262.207,0.000
1718680473.379,310.059,56.641,-45.410,902.832,0.000
1718680473.383,128.418,60.059,-125.977,395.020,0.000
1718680473.387,-389.160,-712.402,-569.824,-756.348,0.000
1718680473.391,-511.230,-772.461,-556.641,-933.105,0.000
1718680473.395,-52.734,-238.770,-295.898,100.098,0.000
1718680473.399,343.262,111.328,-141.602,919.434,0.000
1718680473.403,205.078,-125.977,-288.574,551.758,0.000
1718680473.407,-334.473,-596.191,-551.270,-661.133,0.000
1718680473.411,-519.531,-860.840,-558.594,-1000.000,0.000
1718680473.415,-125.000,-443.359,-362.793,-60.059,0.000
1718680473.419,317.871,-465.820,-437.500,885.254,0.000
1718680473.422,218.750,-451.660,-342.285,640.625,0.000
1718680473.426,-308.105,-230.957,-351.074,-555.664,0.000
1718680473.430,-537.109,-565.430,-536.133,-1000.000,0.000
1718680473.434,-175.781,-900.879,-627.441,-202.148,0.000
1718680473.438,277.344,-282.715,-312.988,814.941,0.000
1718680473.442,253.418,98.633,-194.336,704.102,0.000
1718680473.446,-214.355,-568.359,-509.277,-406.250,0.000
1718680473.450,-534.668,-837.402,-537.598,-1000.000,0.000
1718680473.454,-271.973,-457.520,-391.602,-404.297,0.000
1718680473.458,250.000,20.996,-190.918,739.746,0.000
1718680473.462,305.176,-18.066,-192.871,789.062,0.000
1718680473.465,-154.785,-699.219,-506.836,-249.023,0.000
1718680473.469,-539.551,-915.039,-549.316,-1000.000,0.000
1718680473.473,-344.238,-435.059,-408.691,-540.527,0.000
1718680473.477,219.238,-370.117,-382.324,667.480,0.000
1718680473.481,339.355,-658.203,-358.887,865.234,0.000
1718680473.485,-105.957,-250.000,-335.449,-114.258,0.000
1718680473.489,-530.273,-382.812,-487.793,-977.539,0.000
1718680473.493,0.000,-820.312,-597.656,-626.953,0.000
1718680473.497,0.000,-331.543,-319.336,542.969,0.000
1718680473.501,0.000,91.309,-174.316,895.020,0.000
1718680473.504,0.000,-355.957,-415.039,84.961,0.000
1718680473.508,0.000,-875.977,-613.770,-894.043,0.000
1718680473.512,0.000,-978.516,-592.285,-733.398,0.000
1718680473.516,0.000,-459.473,-313.965,402.344,0.000
1718680473.520,0.000,55.176,-177.734,918.945,0.000
1718680473.524,0.000,-623.535,-539.551,270.996,0.000
1718680473.528,0.000,-913.086,-606.445,-831.055,0.000
1718680473.532,0.000,-488.281,-427.246,-842.285,0.000
1718680473.536,0.000,-318.848,-376.465,278.320,0.000
1718680473.540,306.641,-162.109,-253.906,922.852,0.000
1718680473.544,110.352,21.484,-175.293,372.559,0.000
1718680473.548,-412.109,-321.289,-433.594,-777.344,0.000
1718680473.551,-499.512,-793.457,-614.746,-935.059,0.000
1718680473.555,-54.199,-689.941,-442.383,98.145,0.000
1718680473.559,309.570,-341.309,-304.688,895.996,0.000
1718680473.563,174.805,-435.059,-377.930,515.137,0.000
1718680473.567,-351.074,-883.789,-606.934,-668.945,0.000
1718680473.571,-536.133,-1000.000,-680.176,-993.652,0.000
1718680473.575,-156.738,-519.043,-407.715,-60.547,0.000
1718680473.579,284.668,-9.766,-225.098,877.930,0.000
1718680473.583,220.215,-253.906,-371.094,622.559,0.000
1718680473.587,-318.359,-613.281,-510.742,-579.102,0.000
1718680473.590,-557.617,-607.422,-495.117,-1000.000,0.000
1718680473.594,-199.219,-607.910,-485.840,-216.797,0.000
1718680473.598,275.391,-645.996,-461.426,833.496,0.000
1718680473.602,237.793,-304.688,-331.055,710.938,0.000
1718680473.606,-249.023,-560.059,-513.184,-435.059,0.000
1718680473.610,-534.180,-1000.000,-715.820,-1000.000,0.000
1718680473.614,-265.137,-898.926,-605.957,-360.352,0.000
1718680473.618,219.238,-454.102,-397.461,753.906,0.000
1718680473.622,253.906,-185.059,-267.090,767.578,0.000
1718680473.626,-177.734,-338.867,-435.059,-279.785,0.000
1718680473.629,-515.625,-926.758,-763.184,-1000.000,0.000
1718680473.633,-344.727,-818.848,-568.848,-526.855,0.000
1718680473.637,176.758,-141.602,-252.930,652.344,0.000
1718680473.641,309.082,-97.656,-312.500,867.188,0.000
1718680473.645,-123.047,-477.051,-448.242,-108.398,0.000
1718680473.649,-528.809,-695.801,-537.109,-979.004,0.000
1718680473.653,-359.863,-862.793,-570.801,-615.234,0.000
1718680473.657,159.668,-783.203,-443.359,580.078,0.000
1718680473.661,348.145,-760.254,-427.246,930.664,0.000
1718680473.665,-25.391,-411.133,-402.832,55.176,0.000
1718680473.669,-502.930,-530.762,-507.812,-924.316,0.000
1718680473.672,-417.969,-897.949,-602.539,-706.543,0.000
1718680473.676,79.590,-616.699,-416.992,443.359,0.000
1718680473.680,0.000,-118.652,-237.305,916.992,0.000
1718680473.684,0.000,-84.473,-316.406,221.680,0.000
1718680473.688,0.000,-809.570,-667.480,-838.867,0.000
1718680473.692,0.000,-1000.000,-654.785,-818.359,0.000
1718680473.696,0.000,-460.449,-361.816,289.062,0.000
1718680473.700,0.000,-340.332,-354.004,947.266,0.000
1718680473.704,0.000,-840.820,-592.773,415.527,0.000
1718680473.708,0.000,-965.820,-631.348,-769.531,0.000
1718680473.712,0.000,-672.363,-498.047,-915.527,0.000
1718680473.715,0.000,-440.918,-400.391,148.926,0.000
1718680473.719,0.000,-308.105,-288.086,921.387,0.000
1718680473.723,0.000,-64.941,-259.277,498.535,0.000
1718680473.727,-364.746,-320.312,-445.312,-689.941,0.000
1718680473.731,-489.746,-804.199,-612.305,-931.152,0.000
1718680473.735,-102.539,-866.211,-500.488,12.695,0.000
1718680473.739,281.250,-202.637,-260.254,879.395,0.000
1718680473.743,197.266,102.539,-208.496,611.328,0.000
1718680473.747,-302.734,-626.465,-559.082,-563.477,0.000
1718680473.751,-536.621,-1000.000,-749.023,-1000.000,0.000
1718680473.755,-216.309,-495.605,-398.926,-197.266,0.000
1718680473.758,263.672,57.129,-198.730,836.426,0.000
1718680473.762,249.512,-114.746,-326.172,725.586,0.000
1718680473.766,-253.906,-466.797,-479.492,-440.430,0.000
1718680473.770,-538.086,-626.465,-509.277,-1000.000,0.000
1718680473.774,-256.348,-577.148,-446.289,-335.938,0.000
1718680473.778,239.258,-383.789,-383.301,779.297,0.000
1718680473.782,269.531,-201.172,-316.406,778.809,0.000
1718680473.786,-185.547,-587.402,-488.770,-299.805,0.000
1718680473.790,-549.805,-897.461,-597.656,-1000.000,0.000
1718680473.794,-324.707,-918.945,-647.949,-458.984,0.000
1718680473.798,209.961,-724.609,-473.145,703.613,0.000
1718680473.801,293.457,-297.852,-250.000,836.914,0.000
1718680473.805,-108.887,-350.098,-421.875,-131.836,0.000
1718680473.809,-497.559,-928.711,-758.301,-980.469,0.000
1718680473.813,-405.273,-868.652,-552.246,-638.672,0.000
1718680473.817,105.957,-303.711,-267.090,536.133,0.000
1718680473.821,283.203,-255.859,-333.984,860.352,0.000
1718680473.825,-100.098,-671.875,-458.496,-10.254,0.000
1718680473.829,-584.473,-969.727,-573.242,-951.660,0.000
1718680473.833,-520.996,-961.426,-542.480,-793.945,0.000
1718680473.837,-25.879,-812.988,-430.176,332.031,0.000
1718680473.841,191.895,-920.410,-421.875,781.738,0.000
1718680473.844,-116.211,-983.398,-466.309,45.898,0.000
1718680473.848,-633.789,-972.656,-583.496,-913.086,0.000
1718680473.852,-628.418,-1000.000,-721.680,-920.898,0.000
1718680473.856,-164.062,-948.242,-590.332,108.398,0.000
1718680473.860,89.355,-605.469,-344.238,676.758,0.000
1718680473.864,-111.328,-537.598,-393.555,106.934,0.000
1718680473.868,0.000,-932.617,-693.848,-857.910,0.000
1718680473.872,0.000,-1000.000,-673.340,-1000.000,0.000
1718680473.876,0.000,-912.598,-506.348,-51.270,0.000
1718680473.880,0.000,-927.734,-487.793,751.465,0.000
1718680473.883,0.000,-945.312,-541.504,299.805,0.000
1718680473.887,0.000,-1000.000,-709.961,-776.855,0.000
1718680473.891,0.000,-987.305,-677.246,-1000.000,0.000
1718680473.895,0.000,-762.207,-476.074,-143.555,0.000
1718680473.899,0.000,-852.539,-557.617,805.176,0.000
1718680473.903,0.000,-525.391,-422.852,476.562,0.000
1718680473.907,0.000,-413.086,-458.008,-676.758,0.000
1718680473.911,0.000,-921.387,-658.691,-1000.000,0.000
1718680473.915,-245.117,-862.793,-538.574,-200.195,0.000
1718680473.919,228.516,-193.848,-330.566,801.758,0.000
1718680473.923,212.402,134.766,-284.668,665.527,0.000
1718680473.926,-263.672,-419.434,-584.473,-468.750,0.000
1718680473.930,-543.457,-898.926,-679.688,-1000.000,0.000
1718680473.934,-231.445,-881.348,-574.219,-312.012,0.000
1718680473.938,261.230,-444.336,-400.391,791.504,0.000
1718680473.942,309.570,-306.641,-427.246,800.781,0.000
1718680473.946,-132.324,-869.141,-654.785,-273.438,0.000
1718680473.950,-514.648,-742.676,-584.961,-1000.000,0.000
1718680473.954,-284.668,-416.992,-511.230,-434.570,0.000
1718680473.958,277.344,-395.996,-490.234,734.375,0.000
1718680473.962,0.000,-144.531,-369.141,881.836,0.000
1718680473.966,0.000,-211.426,-482.910,-97.656,0.000
1718680473.969,0.000,-917.480,-756.836,-941.895,0.000
1718680473.973,0.000,-1000.000,-809.570,-483.398,0.000
1718680473.977,0.000,-537.109,-543.457,664.551,0.000
1718680473.981,0.000,-492.676,-461.914,978.027,0.000
1718680473.985,0.000,-778.809,-640.137,125.977,0.000
1718680473.989,0.000,-982.910,-851.562,-871.094,0.000
1718680473.993,0.000,-905.762,-696.777,-615.234,0.000
1718680473.997,0.000,-399.902,-425.781,544.922,0.000
1718680474.001,0.000,-209.961,-443.848,999.512,0.000
1718680474.005,0.000,-588.867,-543.945,285.156,0.000
1718680474.009,-355.957,-879.883,-665.527,-833.008,0.000
1718680474.012,-342.285,-810.059,-629.883,-694.824,0.000
1718680474.016,174.805,-622.070,-533.203,458.008,0.000
1718680474.020,458.008,-407.715,-458.496,999.512,0.000
1718680474.024,216.309,-262.695,-458.496,447.754,0.000
1718680474.028,-302.734,-791.992,-680.176,-739.746,0.000
1718680474.032,-363.281,-1000.000,-765.625,-764.160,0.000
1718680474.036,102.051,-882.812,-659.668,323.730,0.000
1718680474.040,424.805,-222.656,-406.738,983.398,0.000
1718680474.044,262.207,-27.832,-404.785,573.730,0.000
1718680474.048,-258.301,-719.238,-696.289,-647.461,0.000
1718680474.051,-412.598,-891.113,-688.965,-890.625,0.000
1718680474.055,8.301,-484.863,-492.676,117.676,0.000
1718680474.059,429.199,-141.113,-408.691,952.148,0.000
1718680474.063,343.750,-487.793,-565.918,710.449,0.000
1718680474.067,-197.754,-962.891,-701.660,-530.762,0.000
1718680474.071,-439.453,-837.402,-634.277,-959.961,0.000
1718680474.075,-53.711,-787.109,-580.566,-40.039,0.000
1718680474.079,437.500,-895.020,-644.531,892.090,0.000
1718680474.083,363.281,-548.828,-487.305,744.141,0.000
1718680474.087,-169.434,-449.707,-519.531,-419.922,0.000
1718680474.091,-449.219,-709.473,-639.160,-983.887,0.000
1718680474.094,-142.090,-566.406,-480.957,-212.891,0.000
1718680474.098,356.934,101.562,-263.672,821.777,0.000
1718680474.102,375.977,408.691,-238.281,831.543,0.000
1718680474.106,-98.633,-45.410,-467.285,-246.582,0.000
1718680474.110,-448.730,-524.902,-560.547,-968.262,0.000
1718680474.114,-212.402,-205.566,-402.832,-362.305,0.000
1718680474.118,312.988,332.520,-154.297,756.836,0.000
1718680474.122,405.762,116.699,-234.863,908.203,0.000
1718680474.126,-40.039,-528.809,-490.723,-91.309,0.000
1718680474.130,-457.520,-512.695,-476.074,-972.168,0.000
1718680474.133,-287.109,-195.312,-416.992,-500.977,0.000
1718680474.137,258.301,-191.406,-358.398,674.805,0.000
1718680474.141,416.992,-194.824,-291.992,938.477,0.000
1718680474.145,20.508,-211.426,-398.926,63.477,0.000
1718680474.149,-447.266,-479.980,-526.367,-916.504,0.000
1718680474.153,-342.285,-682.129,-566.406,-610.840,0.000
1718680474.157,163.086,-374.023,-393.066,569.336,0.000
1718680474.161,357.422,-133.301,-278.320,996.094,0.000
1718680474.165,47.363,-120.117,-339.844,235.352,0.000
1718680474.169,-419.922,-764.160,-656.738,-851.074,0.000
1718680474.173,-406.738,-962.891,-612.793,-717.285,0.000
1718680474.176,72.754,-231.445,-289.062,416.992,0.000
1718680474.180,375.488,24.414,-258.789,999.512,0.000
1718680474.184,162.598,-670.898,-531.250,442.383,0.000
1718680474.188,-410.156,-812.012,-593.262,-778.809,0.000
1718680474.192,-465.820,-464.844,-454.590,-833.008,0.000
1718680474.196,34.180,-326.660,-388.672,286.621,0.000
1718680474.200,363.281,-270.020,-316.406,983.398,0.000
1718680474.204,167.969,-304.688,-342.773,509.766,0.000
1718680474.208,-379.395,-491.211,-509.277,-703.125,0.000
1718680474.212,-498.535,-796.387,-624.512,-845.703,0.000
1718680474.216,-71.289,-892.578,-536.133,151.367,0.000
1718680474.219,316.406,-468.750,-335.449,931.641,0.000
1718680474.223,210.449,-64.453,-286.621,611.328,0.000
1718680474.227,-295.410,-585.449,-599.609,-584.473,0.000
1718680474.231,-506.348,-1000.000,-693.359,-958.008,0.000
1718680474.235,-143.066,-527.832,-419.922,-85.938,0.000
1718680474.239,319.824,-54.688,-311.035,880.371,0.000
1718680474.243,261.230,-246.094,-390.137,730.469,0.000
1718680474.247,-256.348,-500.000,-499.512,-465.820,0.000
1718680474.251,-512.207,-742.188,-584.473,-1000.000,0.000
1718680474.255,-216.797,-941.895,-581.543,-257.324,0.000
1718680474.259,269.043,-751.953,-520.996,815.918,0.000
1718680474.262,304.688,-543.945,-438.965,777.344,0.000
1718680474.266,-195.801,-765.625,-556.152,-351.562,0.000
1718680474.270,-528.809,-1000.000,-659.668,-1000.000,0.000
1718680474.274,-258.301,-993.164,-725.586,-388.672,0.000
1718680474.278,213.867,-564.453,-476.562,730.957,0.000
1718680474.282,276.855,-22.949,-281.738,805.664,0.000
1718680474.286,-144.043,-310.059,-516.113,-185.547,0.000
1718680474.290,-527.832,-876.465,-639.160,-1000.000,0.000
1718680474.294,-345.215,-721.191,-533.691,-583.008,0.000
1718680474.298,181.152,-281.250,-389.648,625.488,0.000
1718680474.302,337.891,-226.562,-418.457,901.367,0.000
1718680474.305,-65.430,-583.984,-544.922,-71.289,0.000
1718680474.309,-491.211,-969.238,-679.199,-969.727,0.000
1718680474.313,-379.883,-921.387,-625.000,-666.016,0.000
1718680474.317,130.859,-776.367,-525.879,520.508,0.000
1718680474.321,327.148,-830.566,-560.059,947.266,0.000
1718680474.325,-26.367,-489.258,-481.934,129.883,0.000
1718680474.329,-505.859,-649.414,-576.660,-894.531,0.000
1718680474.333,-440.430,-987.793,-685.547,-745.117,0.000
1718680474.337,0.000,-779.785,-533.203,398.926,0.000
1718680474.341,0.000,-242.188,-340.332,938.477,0.000
1718680474.345,0.000,-273.438,-443.848,313.477,0.000
1718680474.348,0.000,-880.371,-742.676,-810.547,0.000
